cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.6915887850467289
bigram;False;True;False;False;False;False;False;False;False;comment;0.4
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.8
bow-bigram;True;True;False;False;False;False;False;False;False;comment;0.8571428571428572
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.7254901960784313
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.85
bow-lemmatize-remove_stopwords;True;False;True;True;False;False;False;False;False;stopwords_removal_lemmatization;0.7741935483870969
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.8831168831168832
bow-lemmatize;True;False;True;False;False;False;False;False;False;lemmatized_comment;0.8433734939759037
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.7741935483870969
bow;True;False;False;False;False;False;False;False;False;comment;0.8470588235294119
bow-bigram-lemmatize-remove_stopwords;True;True;True;True;False;False;False;False;False;stopwords_removal_lemmatization;0.8181818181818182
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.6909090909090908
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.8372093023255814
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.7671232876712328
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.6964285714285714
bow-remove_stopwords;True;False;False;True;False;False;False;False;False;stopwords_removal;0.7578947368421054
