cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;Mean_Precision;Mean_Recall;Mean_F1Score;Mean_Time
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.8210530819394819;0.6338610847696294;0.7148481062632693;4.316899991035461
bigram;False;True;False;False;False;False;False;False;False;comment;0.5871043982562393;0.9295797854095929;0.7183085761440153;0.8936000108718872
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.8224482746111986;0.6124465756271149;0.7010383963887985;5.984899997711182
bow-bigram;True;True;False;False;False;False;False;False;False;comment;0.7840496420643772;0.7540479703044709;0.7679451822737454;7.071600008010864
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.7931074140402871;0.7303119214552221;0.7599742560081514;5.579299950599671
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.7943819087291647;0.7676375536838902;0.780195304740344;6.938199996948242
bow-lemmatize-remove_stopwords;True;False;True;True;False;False;False;False;False;stopwords_removal_lemmatization;0.8042245805102735;0.5828977180317796;0.6751235616972808;3.9775000333786013
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7760631332718193;0.759290816434558;0.7668755690756468;5.337000012397766
bow-lemmatize;True;False;True;False;False;False;False;False;False;lemmatized_comment;0.7798464775793478;0.575656708872901;0.6612570392227661;4.578000020980835
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.8215672036800903;0.6274026253913749;0.7092245244077086;8.182999968528748
bow;True;False;False;False;False;False;False;False;False;comment;0.7926379052441472;0.5814166130118816;0.668553429930483;6.57350001335144
bow-bigram-lemmatize-remove_stopwords;True;True;True;True;False;False;False;False;False;stopwords_removal_lemmatization;0.8075252643149623;0.7001971033666395;0.749522259831966;5.034999990463257
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8345407270058217;0.6445780988055554;0.7260687755012769;4.126199984550476
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.79065756919829;0.6164411004490971;0.6918830514439145;4.359800004959107
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.6480379152280553;0.910893203094919;0.7568030739466044;0.8474999666213989
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.6441157488204738;0.8749622730602594;0.7413023122022839;0.678000020980835
bow-remove_stopwords;True;False;False;True;False;False;False;False;False;stopwords_removal;0.8212252301455853;0.6033234236760437;0.6950056198563331;4.273299980163574
