cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.7909090909090909;0.8878504672897196;0.9;0.8640776699029126;0.8771929824561403;0.8771929824561403;0.8717948717948718;0.8739495798319328;0.84;0.853448275862069
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.7767857142857143;0.8278688524590164;0.7580645161290323;0.7904761904761904;0.808695652173913;0.8392857142857143;0.788135593220339;0.7777777777777778;0.8114754098360656;0.8034188034188035
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.8467741935483871;0.7478991596638656;0.7211538461538461;0.8214285714285714;0.8046875;0.8070175438596491;0.8648648648648649;0.7843137254901961;0.8151260504201681;0.7962962962962963
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.7307692307692307;0.6754385964912281;0.8214285714285714;0.7181818181818181;0.7476635514018691;0.7363636363636363;0.7657657657657657;0.7478260869565218;0.8018018018018018;0.7363636363636363
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.6814159292035398;0.7657657657657657;0.717948717948718;0.7037037037037037;0.6610169491525424;0.8157894736842105;0.8073394495412844;0.7522123893805309;0.7522935779816514;0.75
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.8108108108108109;0.7931034482758621;0.8727272727272727;0.8787878787878788;0.853448275862069;0.8305084745762712;0.8272727272727273;0.7592592592592593;0.8189655172413793;0.808695652173913
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.8771929824561403;0.8157894736842105;0.8288288288288288;0.8484848484848485;0.8947368421052632;0.822429906542056;0.9279279279279279;0.8490566037735849;0.9009009009009009;0.822429906542056
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.7909090909090909;0.7982456140350878;0.8181818181818182;0.8305084745762712;0.81;0.8301886792452831;0.8058252427184466;0.868421052631579;0.82;0.8290598290598291
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.7870370370370371;0.8053097345132744;0.7184466019417476;0.8214285714285714;0.8141592920353983;0.8305084745762712;0.7678571428571429;0.8545454545454545;0.8737864077669902;0.7692307692307693
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.6752136752136753;0.7156862745098039;0.7280701754385965;0.7368421052631579;0.7767857142857143;0.7766990291262136;0.680327868852459;0.7019230769230769;0.8018867924528302;0.7017543859649122
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7452830188679245;0.6548672566371682;0.7155963302752294;0.7425742574257426;0.7352941176470589;0.7522123893805309;0.6634615384615384;0.7333333333333333;0.7339449541284404;0.719626168224299
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.8290598290598291;0.8584905660377359;0.853448275862069;0.8558558558558559;0.8482142857142857;0.8073394495412844;0.8090909090909091;0.8166666666666667;0.8584070796460177;0.8899082568807339
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8648648648648649;0.9137931034482759;0.9009009009009009;0.8691588785046729;0.9196428571428571;0.905982905982906;0.803921568627451;0.8376068376068376;0.8392857142857143;0.8404255319148937
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.7570093457943925;0.7610619469026548;0.7837837837837838;0.8442622950819673;0.8431372549019608;0.8878504672897196;0.8070175438596491;0.7941176470588235;0.8264462809917356;0.8035714285714286
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.38461538461538464;0.33636363636363636;0.5;0.4396551724137931;0.4528301886792453;0.3879310344827586;0.39090909090909093;0.37168141592920356;0.42105263157894735;0.3761467889908257
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.5892857142857143;0.5188679245283019;0.5575221238938053;0.5304347826086957;0.591304347826087;0.5614035087719298;0.6126126126126126;0.53125;0.49514563106796117;0.6095238095238096
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.875;0.7909090909090909;0.8962264150943396;0.9038461538461539;0.8617886178861789;0.9;0.8918918918918919;0.8981481481481481;0.8518518518518519;0.875
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.7982456140350878;0.7966101694915254;0.9122807017543859;0.8256880733944955;0.7586206896551724;0.8640776699029126;0.8305084745762712;0.8090909090909091;0.8487394957983193;0.8130841121495327
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.7522935779816514;0.8037383177570093;0.8;0.7938144329896907;0.8173913043478261;0.8348623853211009;0.7358490566037735;0.853448275862069;0.831858407079646;0.8076923076923077
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.8303571428571429;0.7203389830508474;0.768595041322314;0.7567567567567568;0.7043478260869566;0.6862745098039216;0.7029702970297029;0.6944444444444444;0.7863247863247863;0.7019230769230769
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.7047619047619048;0.7358490566037735;0.7580645161290323;0.7027027027027027;0.7291666666666666;0.7403846153846154;0.6964285714285714;0.7431192660550459;0.7692307692307693;0.7909090909090909
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.7909090909090909;0.8288288288288288;0.8508771929824561;0.8319327731092437;0.8738738738738738;0.8907563025210085;0.8376068376068376;0.7899159663865546;0.8715596330275229;0.8278688524590164
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.8363636363636363;0.8275862068965517;0.8347826086956521;0.8521739130434782;0.8611111111111112;0.8141592920353983;0.86;0.8440366972477065;0.9026548672566371;0.8207547169811321
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.8476190476190476;0.8214285714285714;0.8543689320388349;0.8118811881188119;0.7916666666666666;0.8017241379310345;0.8521739130434782;0.8035714285714286;0.7289719626168224;0.801980198019802
